text,x1,x2,x3,x4,x5,y
"To this end, the new statement conveys the Committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it ""seeks to achieve inflation that averages 2 percent over time,"" andâ€”in the same sentenceâ€”that therefore ""following periods when inflation has been running persistently below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time.""",2007,457,1,1,1,0
"Strong fundamentals, including low interest rates, wide profit margins, and a high level of liquid assets, were seen as supporting expenditures on software and equipment going forward.",2002,184,1,0,0,0
One branch of economists holds the view that monetary policy should not be influenced by any perceived financial market bubbles.,2020,128,0,0,0,2
"In response to evidence of a slowdown in economic activity and a rapid waning of inflationary pressures, central banks around the world eased policy sharply.",1997,157,1,0,0,0
"The members generally agreed that, if necessary, their concerns about rising inflation could be addressed at the meeting in early February.",2012,139,1,0,1,1
"At earlier stages of processing, the producer price index for core intermediate materials continued to decline through May, albeit at a slower pace than that seen at the end of 2008.",2016,182,0,1,1,0
The combination of a commitment to condition liftoff on the sustained achievement of our employment and inflation objectives with yield curve caps targeted at the same horizon has the potential to work well in many circumstances.,2005,229,0,0,0,2
"Moreover, economic theory indicates that the equilibrium level of short-term real interest rates would likely remain low relative to estimates of its level before the financial crisis if trend growth of total factor productivity does not pick up and if demographic projections for slow growth in working-age populations are borne out.",2003,334,2,1,1,0
"I don’t think we look at—I understand what you’re asking, but we’re looking at—our mandate is price inflation and maximum employment, and that’s what we’re looking at with setting interest rates.",2019,195,0,0,0,0
"When anticipations of Fed tapering led to higher U.S. interest rates and higher market volatility, these trades may have been quickly unwound, engendering particularly sharp declines in EME exchange rates and asset prices.",2007,222,2,0,1,2
"Overall, research indicates that trade with developing economies in particular has slowed the rate of growth of import prices faced by industrialized countries, with estimates of the reduction ranging widely from 1/2 to 2 percentage points.",2007,240,1,0,0,2
"Rapid responses by businesses to changes in free-market prices have muted much of the tendency for unsold goods to back up, or unmet needs to produce shortages.",2005,160,0,0,0,2
The moderation reflected lower growth in most major expenditure sectors.,2012,72,1,1,0,0
"A concern that one might have about price-level targeting, as opposed to more conventional inflation targeting, is that it requires a short-term inflation rate that is higher than the long-term inflation objective.",1997,214,1,0,0,2
"Moving to such a system would require assigning monetary policy to the task of targeting exchange rates, and countries are free to do so if they wish.",2013,150,0,0,0,2
"For a variety of reasons, oil prices already had risen appreciably since the start of the year.",2007,95,0,0,0,1
